   400.000    320.000     10.000      1.0      0.000    173.200   414.73        631.15   129.03        248.14      729.15    782.32    793.83    720.42    448.91    447.09   -125.42   -239.69    114.14    776.48    765.44    456.04    413.34   -239.46   -440.13    610.46    797.79    584.83    419.13    455.89    420.86    606.25   775.44   763.58  -440.86   616.37
   400.000    340.000     10.000      1.0      0.000    173.200   437.67        662.05   137.44        263.92      771.09    825.46    828.81    753.80    455.55    453.73   -133.86   -256.45    114.60    809.78    798.31    462.58    415.51   -256.15   -462.26    631.08    832.61    614.23    421.34    462.39    443.62    626.74   808.48   796.34  -462.97   636.88
   400.000    360.000     10.000      1.0      0.000    173.200   461.03        691.88   145.87        279.69      812.53    868.00    864.05    786.91    462.49    460.68   -142.30   -273.20    115.02    842.78    831.42    469.42    417.80   -272.85   -484.83    652.41    867.71    643.40    423.67    469.20    466.81    647.94   841.80   828.88  -485.51   658.14
   400.000    380.000     10.000      1.0      0.000    173.200   483.31        722.42   154.34        295.52      855.25    911.68    899.36    820.49    469.71    467.87   -150.77   -289.88    115.39    876.38    864.63    476.54    420.21   -289.49   -506.49    673.36    902.88    673.16    426.11    476.24    488.97    668.76   874.56   861.76  -507.15   679.00
   400.000    400.000     10.000      1.0      0.000    173.200   506.26        753.40   162.85        311.33      896.10    953.95    934.87    854.25    477.17    475.32   -159.26   -306.59    115.75    910.19    898.07    483.90    422.73   -306.15   -528.81    695.14    938.26    702.55    428.67    483.56    511.82    690.40   908.13   894.85  -529.44   700.71
   400.000    420.000     10.000      1.0      0.000    173.200   528.73        783.32   171.39        327.26      937.95    997.09    970.25    887.83    484.87    483.01   -167.77   -323.34    116.06    943.87    931.36    491.51    425.36   -322.87   -550.74    716.87    973.52    732.29    431.35    491.11    534.20    711.99   941.55   927.79  -551.34   722.37
   400.000    440.000     10.000      1.0      0.000    173.200   551.20        813.74   179.93        343.09      978.05   1038.62   1005.72    921.46    492.81    490.94   -176.27   -339.99    116.36    977.64    964.76    499.34    428.10   -339.48   -572.70    738.88   1008.88    762.01    434.13    498.90    556.61    733.87   975.80   960.81  -573.27   744.32
   400.000    460.000     10.000      1.0      0.000    173.200   573.84        844.55   188.37        358.94     1019.83   1081.73   1041.72    955.55    501.02    499.14   -184.67   -356.64    116.65   1012.70    998.68    507.45    430.96   -356.10   -594.86    761.30   1044.77    792.15    437.04    506.95    579.20    756.15  1009.89   994.30  -595.40   766.68
   400.000    480.000     10.000      1.0      0.000    173.200   595.69        875.31   196.96        374.78     1060.44   1123.66   1077.10    989.06    509.39    507.50   -193.21   -373.22    116.91   1046.41   1031.98    515.72    433.92   -372.64   -616.31    783.32   1080.05    821.79    440.05    515.17    601.02    778.03  1043.36  1027.19  -616.82   788.65
   400.000    500.000     10.000      1.0      0.000    173.200   617.69        905.89   205.60        390.72     1101.54   1166.07   1112.80   1022.83    517.96    516.05   -201.78   -389.89    117.15   1080.46   1065.61    524.20    436.98   -389.29   -637.94    805.66   1115.66    851.65    443.16    523.59    623.00    800.23  1077.15  1060.37  -638.43   810.94
   400.000    520.000     10.000      1.0      0.000    173.200   639.53        936.50   214.05        406.60     1142.34   1208.30   1149.41   1056.68    526.77    524.89   -210.17   -406.48    117.38   1114.57   1100.05    532.91    440.17   -405.85   -659.44    828.10   1152.18    882.16    446.40    532.29    644.83    822.52  1111.89  1093.70  -659.90   833.34
   400.000    540.000     10.000      1.0      0.000    173.200   661.13        967.03   222.73        422.59     1182.73   1250.05   1185.16   1091.22    535.71    533.82   -218.76   -423.15    117.59   1149.53   1133.83    541.76    443.47   -422.50   -680.75    850.49   1187.84    912.22    449.71    541.08    666.43    844.77  1145.74  1127.56  -681.18   855.69
   400.000    560.000     10.000      1.0      0.000    173.200   682.66        998.30   231.32        438.45     1222.85   1291.55   1221.26   1124.78    544.88    542.93   -227.28   -439.67    117.80   1183.68   1167.54    550.83    446.82   -439.00   -702.00    872.98   1223.87    942.20    453.13    550.06    687.97    867.12  1179.65  1160.64  -702.41   878.15
   400.000    580.000     10.000      1.0      0.000    173.200   704.27       1028.05   239.98        454.31     1262.61   1332.68   1256.87   1158.77    554.17    552.21   -235.85   -456.19    118.00   1217.69   1201.66    560.03    450.26   -455.49   -723.35    895.69   1259.41    972.06    456.65    559.20    709.60    889.68  1213.98  1194.08  -723.73   900.84
   400.000    600.000     10.000      1.0      0.000    173.200   725.53       1058.28   248.67        470.29     1302.94   1374.36   1293.08   1192.42    563.59    561.65   -244.46   -472.79    118.18   1252.25   1235.74    569.37    453.80   -472.08   -744.37    918.24   1295.54   1001.76    460.26    568.52    730.87    912.09  1247.75  1227.20  -744.73   923.36
   400.000    620.000     10.000      1.0      0.000    173.200   747.99       1088.81   257.26        486.26     1344.36   1417.00   1329.38   1226.43    573.23    571.24   -252.96   -489.43    118.34   1287.17   1269.68    578.92    457.42   -488.70   -766.55    941.93   1331.78   1031.52    463.97    577.99    753.35    935.62  1282.43  1260.72  -766.88   947.02
   400.000    640.000     10.000      1.0      0.000    173.200   768.27       1118.17   266.04        502.25     1382.86   1456.92   1364.46   1260.25    582.92    580.91   -261.64   -505.96    118.51   1320.92   1303.09    588.51    461.13   -505.23   -786.68    963.91   1366.80   1061.65    467.76    587.53    773.67    957.46  1315.95  1294.06  -786.99   968.99
   400.000    660.000     10.000      1.0      0.000    173.200   789.55       1149.79   274.60        518.17     1423.97   1499.33   1401.02   1294.67    592.84    590.82   -270.10   -522.49    118.66   1355.23   1337.58    598.35    464.93   -521.74   -807.77    986.85   1403.30   1092.00    471.66    597.31    795.00    980.26  1350.65  1327.99  -808.06   991.92
   400.000    680.000     10.000      1.0      0.000    173.200   811.02       1180.10   283.33        534.16     1463.62   1540.36   1437.18   1328.17    602.81    600.77   -278.73   -539.08    118.81   1389.75   1371.61    608.23    468.81   -538.32   -829.06   1010.02   1439.40   1121.46    475.63    607.15    816.51   1003.28  1384.30  1361.05  -829.32  1015.08
   400.000    700.000     10.000      1.0      0.000    173.200   832.43       1209.78   292.00        550.12     1504.00   1582.03   1473.17   1362.29    612.91    610.86   -287.30   -555.63    118.95   1424.31   1405.68    618.26    472.77   -554.85   -850.29   1033.24   1475.34   1151.17    479.69    617.12    837.96   1026.36  1418.63  1394.71  -850.54  1038.29
