1920 1680 375 2.630E-13
1920 1760 375 2.480E-13
1920 1760 375 2.493E-13
1920 1840 375 2.356E-13
1920 1840 375 2.374E-13
1920 1920 375 2.322E-13
1920 2000 375 2.177E-13
1920 2000 375 2.193E-13
1920 400 375 4.591E-09
1920 400 375 4.671E-09
1920 480 375 1.277E-09
1920 480 375 1.289E-09
1920 560 375 4.005E-10
1920 560 375 4.071E-10
1920 640 375 1.399E-10
1920 640 375 1.409E-10
1920 720 375 5.220E-11
1920 800 375 2.081E-11
1920 800 375 2.091E-11
1920 880 375 8.900E-12
1920 960 375 4.155E-12
1920 960 375 4.156E-12
2000 1040 375 2.088E-12
2000 1040 375 2.109E-12
2000 1120 375 1.181E-12
2000 1120 375 1.190E-12
2000 1200 375 7.599E-13
2000 1280 375 5.293E-13
2000 1360 375 4.129E-13
2000 1360 375 4.170E-13
2000 1440 375 3.425E-13
2000 1440 375 3.456E-13
2000 1520 375 2.967E-13
2000 1520 375 2.967E-13
2000 1600 375 2.674E-13
2000 1680 375 2.478E-13
2000 1760 375 2.314E-13
2000 1760 375 2.351E-13
2000 1840 375 2.225E-13
2000 1840 375 2.235E-13
2000 1920 375 2.150E-13
2000 1920 375 2.157E-13
2000 2000 375 2.115E-13
2000 400 375 4.639E-09
2000 480 375 1.294E-09
2000 480 375 1.294E-09
2000 560 375 4.065E-10
2000 560 375 4.091E-10
2000 640 375 1.402E-10
2000 640 375 1.422E-10
2000 720 375 5.285E-11
2000 720 375 5.286E-11
2000 800 375 2.072E-11
2000 880 375 8.887E-12
2000 960 375 4.072E-12
2000 960 375 4.099E-12
