    10.000    350.000     10.000      1.0      0.000    170.900   443.89        627.66   141.10        270.70      790.48    830.68    751.12    699.87    229.74    229.06   -136.32   -260.91    114.04    727.20    721.38    243.15    131.19   -260.58   -467.70    499.63    755.38    575.17    139.64    245.37    449.23    496.11   725.42   754.38  -468.45   506.80
    10.000    360.000     10.000      1.0      0.000    170.900   455.52        643.66   145.33        278.61      811.20    852.31    770.79    718.06    236.65    235.97   -140.55   -269.30    114.23    746.22    739.72    249.70    134.84   -268.93   -478.98    513.14    774.94    591.39    143.21    251.83    460.80    509.54   744.30   771.80  -479.71   520.18
    10.000    370.000     10.000      1.0      0.000    170.900   466.79        660.23   149.57        286.53      831.96    873.96    790.32    736.31    243.56    242.87   -144.77   -277.67    114.41    764.95    758.39    256.27    138.49   -277.27   -489.93    526.31    794.37    607.53    146.79    258.29    472.02    522.63   762.91   789.16  -490.65   533.24
    10.000    380.000     10.000      1.0      0.000    170.900   478.04        676.16   153.82        294.44      852.66    895.57    809.86    754.53    250.49    249.76   -149.00   -286.01    114.58    783.71    776.84    262.88    142.15   -285.58   -500.88    539.45    813.81    623.66    150.38    264.77    483.23    535.69   781.88   806.59  -501.59   546.28
    10.000    390.000     10.000      1.0      0.000    170.900   489.42        692.73   158.07        302.37      873.10    916.91    829.21    772.87    257.37    256.62   -153.23   -294.38    114.75    802.26    795.18    269.45    145.81   -293.92   -511.96    552.72    833.07    639.77    153.98    271.25    494.56    548.87   800.31   824.11  -512.65   559.43
    10.000    400.000     10.000      1.0      0.000    170.900   500.58        709.09   162.25        310.26      894.25    938.93    848.99    791.03    264.27    263.50   -157.39   -302.70    114.91    821.25    813.78    276.06    149.48   -302.21   -522.85    565.79    852.76    656.05    157.60    277.76    505.70    561.87   818.82   841.51  -523.53   572.42
    10.000    410.000     10.000      1.0      0.000    170.900   511.68        725.02   166.55        318.19      914.54    960.13    868.39    809.16    271.11    270.34   -161.66   -311.04    115.06    839.89    832.01    282.62    153.13   -310.52   -533.70    578.79    872.07    672.01    161.20    284.25    516.77    574.78   837.33   858.90  -534.36   585.32
    10.000    420.000     10.000      1.0      0.000    170.900   522.82        741.19   170.80        326.14      935.69    982.09    887.84    827.29    277.98    277.18   -165.88   -319.39    115.21    858.53    850.47    289.23    156.79   -318.85   -544.59    591.83    891.44    688.16    164.82    290.75    527.88    587.74   855.84   876.34  -545.24   598.28
    10.000    430.000     10.000      1.0      0.000    170.900   534.01        757.32   175.07        334.07      955.83   1003.18    907.33    845.48    284.79    284.00   -170.12   -327.74    115.34    877.24    868.89    295.80    160.45   -327.17   -555.54    604.90    910.86    704.33    168.44    297.26    539.05    600.73   874.43   893.83  -556.17   611.27
    10.000    440.000     10.000      1.0      0.000    170.900   544.85        773.05   179.34        341.99      976.75   1024.89    926.48    863.41    291.63    290.79   -174.36   -336.03    115.48    895.62    887.04    302.39    164.11   -335.44   -566.17    617.66    929.94    720.22    172.07    303.75    549.88    613.41   892.92   911.08  -566.79   623.96
